dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
ASVspoof2021_DF,AASIST,deterministic_crop,f0_median_hz,0,4994,0.2399244918457241,2.536465651038697e-66,4994,0.2685495612549977,1.0759695027198917e-81,negated_raw_is_spoof,screen,1.226262530574104e-65,6.076063074182917e-81
ASVspoof2021_DF,AASIST,deterministic_crop,f0_iqr_hz,0,4994,-0.12154870373778806,6.72720181729902e-18,4994,-0.18637151196647886,1.5558597610385955e-39,negated_raw_is_spoof,screen,1.4630031136650296e-17,5.857354394498242e-39
ASVspoof2021_DF,AASIST,deterministic_crop,voiced_fraction,0,5000,0.002999359335728362,0.8320803674513009,5000,0.12682582686772995,4.830147273379878e-19,negated_raw_is_spoof,screen,0.8465677621911797,1.3114581687722337e-18
ASVspoof2021_DF,AASIST,deterministic_crop,hnr_db,0,4994,-0.18080398115990487,5.819405962378003e-38,4994,-0.0940474657543685,4.235581402690965e-11,negated_raw_is_spoof,screen,1.9504442926274406e-37,9.831815898474364e-11
ASVspoof2021_DF,AASIST,deterministic_crop,cpp_proxy_db,0,4994,0.3823455014924959,1.412214655677247e-173,4994,0.3714229364161403,4.281402387891138e-160,negated_raw_is_spoof,screen,1.3557260694501574e-172,3.5963780058285557e-159
ASVspoof2021_DF,AASIST,deterministic_crop,jitter_proxy,0,4994,-0.28136460722920975,1.5816004182971114e-91,4994,-0.3172204816494796,5.947661227815975e-115,negated_raw_is_spoof,screen,1.0074269962992028e-90,4.078396270502383e-114
ASVspoof2021_DF,AASIST,deterministic_crop,shimmer_proxy_db,0,4994,-0.01889791118230558,0.18178896726565802,4994,-0.040042704244826074,0.005061205169237441,negated_raw_is_spoof,screen,0.20109001811114763,0.0076173121472061815
ASVspoof2021_DF,AASIST,deterministic_crop,f0_delta_hz,0,4994,0.003632696132939541,0.7974467946318502,4994,-0.20307553764658517,9.211415170099965e-47,negated_raw_is_spoof,screen,0.8137953621755556,3.774433533114132e-46
ASVspoof2021_DF,AASIST,deterministic_crop,group_delay_var,0,5000,-0.6259675284757708,0.0,5000,-0.5568258233318399,0.0,negated_raw_is_spoof,screen,0.0,0.0
ASVspoof2021_DF,AASIST,deterministic_crop,inst_freq_dispersion,0,5000,0.13545073974859667,6.597119564407589e-22,5000,0.062475369030786126,1.1940635177657508e-05,negated_raw_is_spoof,screen,1.5804863983179677e-21,2.2445054096184183e-05
ASVspoof2021_DF,AASIST,deterministic_crop,modulation_centroid_hz,0,5000,0.3995838687161248,4.510298784838796e-191,5000,0.44482291093261395,4.6514790087690214e-237,negated_raw_is_spoof,screen,4.735813724080736e-190,6.251587787785566e-236
ASVspoof2021_DF,AASIST,deterministic_crop,modulation_entropy,0,5000,0.286456304790877,4.6850267329861774e-95,5000,0.34263799197194517,3.6348677141318365e-135,negated_raw_is_spoof,screen,3.0566388005502055e-94,2.807621958501832e-134
ASVspoof2021_DF,AASIST,deterministic_crop,crest_factor_db,1,5000,0.07834933168173404,2.9015159299789104e-08,5000,-0.08376885764235582,5.585551224823288e-09,negated_raw_is_spoof,screen,4.92378460844906e-08,1.206910103884646e-08
ASVspoof2021_DF,AASIST,deterministic_crop,peak_dbfs,1,5000,-0.1905947804177712,4.0845308433180834e-42,5000,0.035146372959419164,0.014607238844197415,negated_raw_is_spoof,screen,1.4221786148755192e-41,0.02090748563003336
ASVspoof2021_DF,AASIST,deterministic_crop,rms_dbfs,1,5000,-0.07526271147812105,9.924296618366248e-08,5000,0.07316023627779779,3.610423757183989e-07,negated_raw_is_spoof,screen,1.6487335791204248e-07,7.341012904168353e-07
ASVspoof2021_DF,AASIST,deterministic_crop,integrated_lufs,1,5000,-0.041307081766266004,0.0034849761383327358,5000,0.04441396184030976,0.0020234042650735073,negated_raw_is_spoof,screen,0.004556233394863032,0.003180649511413794
ASVspoof2021_DF,AASIST,deterministic_crop,silence_fraction,1,5000,0.15174517238328256,3.8438264209493805e-27,5000,-0.050545954795462714,0.0004429142040397698,negated_raw_is_spoof,screen,1.0564627218314862e-26,0.0007367285770166468
ASVspoof2021_DF,AASIST,deterministic_crop,clipping_fraction,1,5000,0.15405185326753623,6.229410170110014e-28,5000,0.04416233038387908,0.0021481124750621352,negated_raw_is_spoof,screen,1.7700480483356997e-27,0.003368801827868739
