dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
ASVspoof2021_LA,RawTFNet,deterministic_crop,spectral_bandwidth_hz,0,5000,-0.11974386359837609,1.968528844996668e-17,5000,-0.07932889107633896,2.4338359900094937e-08,negated_raw_is_spoof,screen,3.715874673701576e-17,3.755540264721882e-08
ASVspoof2021_LA,RawTFNet,deterministic_crop,spectral_rolloff85_hz,0,5000,0.10576506196093277,6.485485058063103e-14,5000,0.2140087679729523,3.5067097687603356e-52,negated_raw_is_spoof,screen,1.145399726417452e-13,1.2273484190661175e-51
ASVspoof2021_LA,RawTFNet,deterministic_crop,spectral_flatness,0,5000,-0.3109320160191302,1.6173705721190493e-112,5000,-0.3406021712878478,3.485915630751879e-134,negated_raw_is_spoof,screen,1.3174218478351529e-111,2.984121406197787e-133
ASVspoof2021_LA,RawTFNet,deterministic_crop,spectral_slope_db_per_khz,0,5000,-0.3289048566518754,1.9029177986897447e-126,5000,-0.3859202217637534,7.28485922614517e-175,negated_raw_is_spoof,screen,1.788476588418893e-125,9.150327850410382e-174
ASVspoof2021_LA,RawTFNet,deterministic_crop,low_high_energy_ratio_db,0,5000,0.26571756935821167,1.4408794282124875e-81,5000,0.29532066680486796,8.190454838752074e-100,negated_raw_is_spoof,screen,8.645276569274924e-81,5.0727978356141875e-99
ASVspoof2021_LA,RawTFNet,deterministic_crop,spectral_flux,0,5000,0.09243231865682139,5.8180212907633116e-11,5000,0.05515838291181145,0.00010651553396865538,negated_raw_is_spoof,screen,9.489588124740158e-11,0.0001463771755152074
ASVspoof2021_LA,RawTFNet,deterministic_crop,f0_median_hz,0,4978,0.04417883041288152,0.0018222231553366047,4978,0.2767286587858503,5.27183871994832e-87,negated_raw_is_spoof,screen,0.002288848524086352,2.868563254903054e-86
ASVspoof2021_LA,RawTFNet,deterministic_crop,f0_iqr_hz,0,4978,-0.20889373082962978,3.32326169895352e-50,4978,-0.16066177134128093,9.59723962108335e-30,negated_raw_is_spoof,screen,1.2104237732773796e-49,2.2589649826157657e-29
ASVspoof2021_LA,RawTFNet,deterministic_crop,voiced_fraction,0,5000,-0.10590282376097467,6.017140289533226e-14,5000,-0.18648533381864382,7.899511642987156e-40,negated_raw_is_spoof,screen,1.0640837564648231e-13,2.2541281630944238e-39
ASVspoof2021_LA,RawTFNet,deterministic_crop,hnr_db,0,4978,-0.1075701542808211,2.745435431366512e-14,4978,-0.17707575380885215,7.239381294091318e-36,negated_raw_is_spoof,screen,4.867896068280464e-14,1.904056449952785e-35
ASVspoof2021_LA,RawTFNet,deterministic_crop,cpp_proxy_db,0,4978,0.018758091832477192,0.1857488792912747,4978,0.14564086923164984,1.108172932461711e-24,negated_raw_is_spoof,screen,0.20312977523797657,2.4296646349568347e-24
ASVspoof2021_LA,RawTFNet,deterministic_crop,jitter_proxy,0,4978,-0.2460888295151728,1.4439944297239135e-69,4978,-0.2785214640860773,3.7144159057862334e-88,negated_raw_is_spoof,screen,6.90650716565459e-69,2.045973351383893e-87
ASVspoof2021_LA,RawTFNet,deterministic_crop,shimmer_proxy_db,0,4978,0.04359980735372193,0.0020918477557251656,4978,0.09050471279780864,2.1174618728181642e-10,negated_raw_is_spoof,screen,0.0026152961708787188,3.4370395616758606e-10
ASVspoof2021_LA,RawTFNet,deterministic_crop,f0_delta_hz,0,4978,-0.1574898549532176,5.183026237501994e-29,4978,-0.1679381776640729,2.2117282964413048e-32,negated_raw_is_spoof,screen,1.3093961021057667e-28,5.424384727038529e-32
ASVspoof2021_LA,RawTFNet,deterministic_crop,group_delay_var,0,5000,0.017100185677238637,0.22668136849147005,5000,0.034270070112024605,0.016102762549881106,negated_raw_is_spoof,screen,0.24549537409551633,0.01955023745893424
ASVspoof2021_LA,RawTFNet,deterministic_crop,inst_freq_dispersion,0,5000,-0.04234961861237797,0.0027429624190037304,5000,-0.12504756878256063,1.2144813668416333e-18,negated_raw_is_spoof,screen,0.003416627887989818,2.4110235702144093e-18
ASVspoof2021_LA,RawTFNet,deterministic_crop,modulation_centroid_hz,0,5000,0.16569513711973555,4.136906868957558e-32,5000,0.3224831393785783,1.034881081333738e-119,negated_raw_is_spoof,screen,1.11871284343641e-31,7.858080075212112e-119
ASVspoof2021_LA,RawTFNet,deterministic_crop,modulation_entropy,0,5000,0.06279629848437328,8.844770862031363e-06,5000,0.26954419291133314,7.782734165195804e-83,negated_raw_is_spoof,screen,1.2129971467928727e-05,4.0230748915473695e-82
ASVspoof2021_LA,RawTFNet,deterministic_crop,crest_factor_db,1,5000,-0.06914734563653198,9.876084942511596e-07,5000,-0.09782619813405313,5.613709454607845e-12,negated_raw_is_spoof,screen,1.4165910525865085e-06,9.466531376402689e-12
ASVspoof2021_LA,RawTFNet,deterministic_crop,peak_dbfs,1,5000,0.012325941718795475,0.38354076494191847,5000,0.03936154569396396,0.005668884731609755,negated_raw_is_spoof,screen,0.40429708869171643,0.007094023351288186
ASVspoof2021_LA,RawTFNet,deterministic_crop,rms_dbfs,1,5000,0.07326424964160336,2.1458223661012097e-07,5000,0.11063258788725834,6.378633435042082e-15,negated_raw_is_spoof,screen,3.1484555240611635e-07,1.175978509834919e-14
ASVspoof2021_LA,RawTFNet,deterministic_crop,integrated_lufs,1,5000,3.878620955517186e-05,0.9978122723311115,5000,-0.10638295256203557,6.59104710664949e-14,negated_raw_is_spoof,screen,0.998555244983629,1.1938500419591528e-13
ASVspoof2021_LA,RawTFNet,deterministic_crop,silence_fraction,1,5000,-0.0365012155183615,0.009844597534686979,5000,0.011854113687972758,0.4049475739703767,negated_raw_is_spoof,screen,0.012006478300017514,0.43574823011704267
