model,item_id,family,template,k,n_steps,n_boundaries,method,control_of,attn_entropy,attn_text_mass,attn_per_occurrence,n_occ_cols,layer,layer_frac,d1,q_hat,r2,n_fit,d_median,n_eff,alpha,log_kf,floor,horizon
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,6,0.4,7.862156929612033,0.9918145401492594,0.144005869857315,20,5.678942680358887,nan,nan,nan,2.0492557287216187,163.5917571944247
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,7,0.4666666666666667,9.058469869379119,0.990447183118983,0.1498162804506471,20,6.353374481201172,nan,nan,nan,2.1699390411376953,148.87386065790662
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,8,0.5333333333333333,11.372608498398556,0.9862600745776255,0.2439395377601239,20,7.733693599700928,nan,nan,nan,2.3098803758621216,115.21430143005198
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,9,0.6,13.88859410552716,0.985927839866878,0.23803269769852975,20,9.778583526611328,nan,nan,nan,2.5550127029418945,119.46072445370014
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,10,0.6666666666666666,18.4426783855341,0.9839967518001665,0.2794856652539265,20,11.821937561035156,271.3907702026519,0.9232564750268529,2.2375613832935057,3.312368392944336,106.43015804209362
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,11,0.7333333333333333,26.33727691688372,0.9826158835265628,0.3225177370314354,20,16.791051864624023,nan,nan,nan,4.631035089492798,99.11646468354746
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,12,0.8,39.918900086893125,0.9825440279072191,0.35587306298694366,20,26.27741050720215,nan,nan,nan,7.191515922546387,97.3274179657905
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,13,0.8666666666666667,62.27583177880844,0.9820042558250699,0.367185385305964,20,42.1191291809082,nan,nan,nan,12.059901237487793,90.40309745246539
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,14,0.9333333333333333,101.28315536224792,0.9807569491646151,0.36158518023282116,20,69.8775405883789,nan,nan,nan,18.040839672088623,88.79197308610787
llasa1b,ct_far_t3_k32,control_word,t3,32,915,32,attention,wr_far_t3_k32,3.628350019454956,0.006038665771484375,0.00013837218284606934,32,15,1.0,214.09976741933446,0.9828632429688797,0.29751080889800463,20,148.28916931152344,232.85732678686628,1.0643446752044607,0.38698945895978304,38.12021255493164,99.83618398285628
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,0,0.0,nan,nan,nan,0,0.0,120.2874218487828,1.3669492126967608,5.953978205608151,0.684734433889389,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,1,0.06666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,1.0784475207328796,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,2,0.13333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,1.1806843876838684,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,3,0.2,nan,nan,nan,0,0.0,nan,nan,nan,1.4041380882263184,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,4,0.26666666666666666,nan,nan,nan,0,0.0,nan,nan,nan,1.7103135585784912,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,5,0.3333333333333333,nan,nan,nan,0,0.0,184.81801998405678,1.0569365759977682,3.9716778732890154,1.9094266891479492,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,6,0.4,nan,nan,nan,0,0.0,nan,nan,nan,2.0492557287216187,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,7,0.4666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,2.1699390411376953,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,8,0.5333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,2.3098803758621216,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,9,0.6,nan,nan,nan,0,0.0,nan,nan,nan,2.5550127029418945,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,10,0.6666666666666666,nan,nan,nan,0,0.0,164.15680142320994,1.11761016629228,3.510870649950908,3.312368392944336,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,11,0.7333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,4.631035089492798,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,12,0.8,nan,nan,nan,0,0.0,nan,nan,nan,7.191515922546387,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,13,0.8666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,12.059901237487793,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,14,0.9333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,18.040839672088623,inf
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,5.229314168294271e-05,3,15,1.0,nan,nan,nan,0,0.0,115.2190122649614,1.3575361916920392,2.148476982806228,38.12021255493164,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,0,0.0,nan,nan,nan,0,0.0,94.7347186961012,1.5137832687748762,6.344280142770611,0.684734433889389,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,1,0.06666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,1.0784475207328796,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,2,0.13333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,1.1806843876838684,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,3,0.2,nan,nan,nan,0,0.0,nan,nan,nan,1.4041380882263184,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,4,0.26666666666666666,nan,nan,nan,0,0.0,nan,nan,nan,1.7103135585784912,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,5,0.3333333333333333,nan,nan,nan,0,0.0,158.2522123644895,1.2082147014599502,4.4442413706547095,1.9094266891479492,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,6,0.4,nan,nan,nan,0,0.0,nan,nan,nan,2.0492557287216187,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,7,0.4666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,2.1699390411376953,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,8,0.5333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,2.3098803758621216,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,9,0.6,nan,nan,nan,0,0.0,nan,nan,nan,2.5550127029418945,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,10,0.6666666666666666,nan,nan,nan,0,0.0,150.81311581853748,1.1967231923264985,3.874294792679038,3.312368392944336,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,11,0.7333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,4.631035089492798,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,12,0.8,nan,nan,nan,0,0.0,nan,nan,nan,7.191515922546387,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,13,0.8666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,12.059901237487793,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,14,0.9333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,18.040839672088623,inf
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,4.380941390991211e-05,4,15,1.0,nan,nan,nan,0,0.0,118.61564996357066,1.3539223325762435,2.3723142712768364,38.12021255493164,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,0,0.0,nan,nan,nan,0,0.0,90.08593930146284,1.5261018622064697,6.346678768168465,0.684734433889389,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,1,0.06666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,1.0784475207328796,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,2,0.13333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,1.1806843876838684,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,3,0.2,nan,nan,nan,0,0.0,nan,nan,nan,1.4041380882263184,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,4,0.26666666666666666,nan,nan,nan,0,0.0,nan,nan,nan,1.7103135585784912,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,5,0.3333333333333333,nan,nan,nan,0,0.0,159.9318934374505,1.1727159841434809,4.282080871258345,1.9094266891479492,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,6,0.4,nan,nan,nan,0,0.0,nan,nan,nan,2.0492557287216187,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,7,0.4666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,2.1699390411376953,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,8,0.5333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,2.3098803758621216,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,9,0.6,nan,nan,nan,0,0.0,nan,nan,nan,2.5550127029418945,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,10,0.6666666666666666,nan,nan,nan,0,0.0,153.59862607621545,1.169226941139568,3.720042592095171,3.312368392944336,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,11,0.7333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,4.631035089492798,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,12,0.8,nan,nan,nan,0,0.0,nan,nan,nan,7.191515922546387,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,13,0.8666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,12.059901237487793,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,14,0.9333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,18.040839672088623,inf
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,4.506111145019531e-05,6,15,1.0,nan,nan,nan,0,0.0,121.4937468055411,1.3342563537688872,2.278075489206472,38.12021255493164,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,0,0.0,nan,nan,nan,0,0.0,143.5636263116925,1.3820283060490706,5.814041631294622,0.684734433889389,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,1,0.06666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,1.0784475207328796,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,2,0.13333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,1.1806843876838684,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,3,0.2,nan,nan,nan,0,0.0,nan,nan,nan,1.4041380882263184,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,4,0.26666666666666666,nan,nan,nan,0,0.0,nan,nan,nan,1.7103135585784912,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,5,0.3333333333333333,nan,nan,nan,0,0.0,177.902405282141,1.150370027360013,4.172739058794653,1.9094266891479492,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,6,0.4,nan,nan,nan,0,0.0,nan,nan,nan,2.0492557287216187,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,7,0.4666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,2.1699390411376953,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,8,0.5333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,2.3098803758621216,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,9,0.6,nan,nan,nan,0,0.0,nan,nan,nan,2.5550127029418945,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,10,0.6666666666666666,nan,nan,nan,0,0.0,157.961348555805,1.2838811087359543,3.7836824299040384,3.312368392944336,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,11,0.7333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,4.631035089492798,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,12,0.8,nan,nan,nan,0,0.0,nan,nan,nan,7.191515922546387,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,13,0.8666666666666667,nan,nan,nan,0,0.0,nan,nan,nan,12.059901237487793,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,14,0.9333333333333333,nan,nan,nan,0,0.0,nan,nan,nan,18.040839672088623,inf
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,4.793703556060791e-05,8,15,1.0,nan,nan,nan,0,0.0,116.99217133419185,1.5825752909745572,2.3712754515570125,38.12021255493164,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,0,0.0,2.5010917518731497,1.0380402836278904,0.4885815059623868,5,0.0,142.19514599572048,1.2968960149211144,5.720529054993888,0.684734433889389,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,1,0.06666666666666667,3.204900703722728,1.0393791611847343,0.5952313222806391,5,0.0,nan,nan,nan,1.0784475207328796,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,2,0.13333333333333333,3.909269900540406,1.041458646433101,0.7719879869680573,5,0.0,nan,nan,nan,1.1806843876838684,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,3,0.2,5.357196447246357,1.021569840274784,0.37218621891363635,5,0.0,nan,nan,nan,1.4041380882263184,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,4,0.26666666666666666,6.505089465832196,1.0187300603435498,0.30434155744055347,5,0.0,nan,nan,nan,1.7103135585784912,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,5,0.3333333333333333,7.9418136065511735,1.005788291257386,0.029115141391628074,5,0.0,190.81981260469456,1.0883399033291525,3.877435045969646,1.9094266891479492,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,6,0.4,8.871750806524268,1.0000660252628293,4.345324918775262e-06,5,0.0,nan,nan,nan,2.0492557287216187,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,7,0.4666666666666667,9.992445179396672,1.0034093848453218,0.008735368213911743,5,0.0,nan,nan,nan,2.1699390411376953,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,8,0.5333333333333333,11.85311012539883,0.994717288686142,0.022850098167163213,5,0.0,nan,nan,nan,2.3098803758621216,308.7564290838445
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,9,0.6,13.472625599091081,0.9908779614088427,0.05552959385210132,5,0.0,nan,nan,nan,2.5550127029418945,181.42961538361828
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,10,0.6666666666666666,16.355060495933756,0.9913811188461764,0.03414125031815651,5,0.0,173.97702266501244,1.1648825879383298,3.457067505875625,3.312368392944336,184.47665191077164
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,11,0.7333333333333333,22.64855206126815,0.9878218673959168,0.059429571227559985,5,0.0,nan,nan,nan,4.631035089492798,129.54617613857368
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,12,0.8,29.64887527695227,1.002004502055419,0.0020546784318554723,5,0.0,nan,nan,nan,7.191515922546387,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,13,0.8666666666666667,39.58145595080222,1.0139398609224866,0.09904368343335745,5,0.0,nan,nan,nan,12.059901237487793,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,14,0.9333333333333333,53.39798595811845,1.025833277864083,0.1701955077454499,5,0.0,nan,nan,nan,18.040839672088623,inf
llasa1b,ct_no_t2_k12,control_word,t2,12,2048,12,attention,wr_no_t2_k12,3.000169038772583,0.0012035369873046875,4.72863515218099e-05,12,15,1.0,143.77459458062577,1.0091022215443652,0.006021603417301069,5,0.0,121.28594562636592,1.4567086900341606,2.234185935750395,38.12021255493164,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,0,0.0,2.2841166428026622,1.0115955796706786,0.024474366346852627,11,2.3470489978790283,221.87220370190738,0.8893957515515128,5.130952691120227,0.684734433889389,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,1,0.06666666666666667,2.8592940401058007,1.0175951733005923,0.06314761662829638,11,3.238394021987915,nan,nan,nan,1.0784475207328796,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,2,0.13333333333333333,3.859340888786945,1.0047483680739109,0.00620988866775507,11,3.686741590499878,nan,nan,nan,1.1806843876838684,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,3,0.2,5.009521631676272,0.9995394583621591,5.809311417948049e-05,11,4.163774490356445,nan,nan,nan,1.4041380882263184,2761.148528919501
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,4,0.26666666666666666,5.600982894812847,0.9996771840585064,2.3314011018960024e-05,11,4.4432573318481445,nan,nan,nan,1.7103135585784912,3674.14908166385
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,5,0.3333333333333333,6.143759257123148,1.0021319297605527,0.0008385231583823982,11,5.087061882019043,261.1060559410791,0.863460373515833,3.4309773294072947,1.9094266891479492,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,6,0.4,7.012086344098119,0.9985410326304575,0.00039827302313832913,11,5.769600868225098,nan,nan,nan,2.0492557287216187,842.5555220314022
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,7,0.4666666666666667,7.3496694620321055,1.0040405458639357,0.002544403450674415,11,6.556677341461182,nan,nan,nan,2.1699390411376953,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,8,0.5333333333333333,8.183378450422769,1.0033931852137696,0.0016901426811543052,11,7.328796863555908,nan,nan,nan,2.3098803758621216,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,9,0.6,9.480098123630508,1.001387741402394,0.0002773501689969926,11,8.314777374267578,nan,nan,nan,2.5550127029418945,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,10,0.6666666666666666,11.024971326730418,1.0067525723045245,0.006253332089415364,11,10.389995574951172,229.28598407457628,1.0267429067922025,3.001044313705401,3.312368392944336,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,11,0.7333333333333333,14.897715840743126,1.009450536129222,0.013198743563800464,11,13.932623863220215,nan,nan,nan,4.631035089492798,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,12,0.8,21.155699596437888,1.0178248887093404,0.0755549354577365,11,20.622100830078125,nan,nan,nan,7.191515922546387,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,13,0.8666666666666667,31.627093118745652,1.0267328303331682,0.19078786301623585,11,36.03159713745117,nan,nan,nan,12.059901237487793,inf
llasa1b,ct_no_t2_k16,control_word,t2,16,912,16,attention,wr_no_t2_k16,3.178206443786621,0.003320038318634033,0.00010529160499572754,16,14,0.9333333333333333,43.123512870450284,1.0459380191792624,0.35452440305538446,11,55.71387481689453,nan,nan,nan,18.040839672088623,inf
