model,item_id,family,template,k,n_steps,n_boundaries,method,control_of,attn_text_entropy,attn_text_mass,attn_share,attn_share_max,attn_block_entropy,attn_unif_dev,attn_per_occurrence,n_occ_cols,layer,layer_frac,q_hat,r2,slope,sigma_early,sigma_late,sigma_ratio,q_bnd,r2_bnd,d1,d_median,n_eff,alpha,log_kf,floor,horizon_scale,horizon
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,7,0.4666666666666667,0.6538149916084831,0.579622533849588,-0.10623271374848574,0.5494097918272018,0.28016530722379684,0.5099386858250851,nan,nan,nan,nan,nan,nan,nan,6.4140400886535645,2.3533240484837337,nan
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,8,0.5333333333333333,0.6904452155223278,0.5464305228499214,-0.09260466239528865,0.5448581129312515,0.30419687926769257,0.5583047623741177,nan,nan,nan,nan,nan,nan,nan,7.3730387687683105,2.699648090426158,nan
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,9,0.6,0.7125491640183018,0.5256334831981144,-0.08472659177222976,0.5527279376983643,0.32414914667606354,0.5864533427166094,nan,nan,nan,nan,nan,nan,nan,8.817434310913086,2.950667491406643,nan
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,10,0.6666666666666666,0.7463248523116234,0.4549301519047215,-0.07314857867507633,0.5429530739784241,0.3408798575401306,0.6278256333321294,nan,nan,nan,nan,132.9540616465696,1.265245847743229,4.036185594948488,10.82334280014038,3.417701403474866,nan
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,11,0.7333333333333333,0.7707603675570814,0.4237411889174104,-0.06509444026209331,0.5396270304918289,0.35685545206069946,0.6613001793765834,nan,nan,nan,nan,nan,nan,nan,16.04797077178955,3.8405737724053117,nan
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,12,0.8,0.7642222576412444,0.4478276128594224,-0.06722415474491249,0.5524050742387772,0.36152923107147217,0.6544639937814929,nan,nan,nan,nan,nan,nan,nan,25.316290855407715,3.7189013524773236,nan
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,13,0.8666666666666667,0.7745465359021344,0.45117900247958764,-0.0638693839600854,0.607300415635109,0.40823759138584137,0.6722168812595171,nan,nan,nan,nan,nan,nan,nan,41.54749298095703,3.91423847388657,nan
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,14,0.9333333333333333,0.7796708948992815,0.3609864229251257,-0.06222084448803793,0.5675367116928101,0.3832614868879318,0.6753069519410743,nan,nan,nan,nan,nan,nan,nan,67.78435516357422,4.017946108848825,nan
llasa1b,ct_no_t2_k02,control_word,t2,2,1501,2,uniform,wr_no_t2_k02,2.3745875358581543,0.0006316900253295898,0.5,0.6038251519203186,0.671430230140686,0.1038251519203186,2.6941299438476562e-05,2,15,1.0,0.8569517192544005,0.21395683853450376,-0.03859342472434047,0.5975348800420761,0.46858319640159607,0.7841938806460976,nan,nan,nan,nan,107.8954423571993,1.4156838528460656,2.4740217271407188,158.72069549560547,6.477787389579026,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,0,0.0,0.9787879261519595,0.008693685144262275,-0.008040106067746364,0.44217872619628906,0.36635303497314453,0.8285180024932169,nan,nan,nan,1.8201913833618164,120.2874218487828,1.3669492126967608,5.953978205608151,2.381383180618286,46.64117573079618,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,1,0.06666666666666667,0.9133451795544603,0.1773066265708073,-0.03399052426392831,0.5095770210027695,0.36945904791355133,0.7250308249506866,nan,nan,nan,2.6080000400543213,nan,nan,nan,3.211490035057068,11.0324864979491,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,2,0.13333333333333333,0.9240323420710153,0.0881253808265593,-0.02962807714187198,0.5260861963033676,0.37449319660663605,0.7118476007127253,nan,nan,nan,3.5365965366363525,nan,nan,nan,3.6337610483169556,12.65691317746809,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,3,0.2,0.9452740802855476,0.042325349903358345,-0.021105135559259858,0.5746718496084213,0.4255780279636383,0.7405583347324655,nan,nan,nan,4.8885297775268555,nan,nan,nan,4.295841217041016,17.768187223771196,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,4,0.26666666666666666,0.9454264857849211,0.05090764065095543,-0.021044679595566378,0.6262884438037872,0.47274206578731537,0.7548312131006251,nan,nan,nan,5.847631454467773,nan,nan,nan,4.936619520187378,17.819230665740534,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,5,0.3333333333333333,0.9152033724063464,0.09016663459911223,-0.033228365054563495,0.6232539415359497,0.42530904710292816,0.682400894336576,nan,nan,nan,7.343747138977051,184.81801998405678,1.0569365759977682,3.9716778732890154,5.507828712463379,11.285538707192536,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,6,0.4,0.934662841059796,0.05555417461831669,-0.025338529695554675,0.6485550999641418,0.4664279371500015,0.7191801239027956,nan,nan,nan,7.927350997924805,nan,nan,nan,5.787367105484009,14.799595892329526,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,7,0.4666666666666667,0.9108899659922829,0.09677721544981499,-0.03499993979239205,0.5915667116641998,0.3991687446832657,0.6747653930024582,nan,nan,nan,8.948675155639648,nan,nan,nan,6.4140400886535645,10.714304145217811,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,8,0.5333333333333333,0.9279889257596301,0.06786877278088543,-0.02802580489343065,0.5791788846254349,0.408770889043808,0.705776574206719,nan,nan,nan,9.815025329589844,nan,nan,nan,7.3730387687683105,13.380525605810558,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,9,0.6,0.9161170663353408,0.10406244513146323,-0.03285417029917834,0.5809442847967148,0.40290144085884094,0.6935285386271164,nan,nan,nan,11.450874328613281,nan,nan,nan,8.817434310913086,11.414076100085794,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,10,0.6666666666666666,0.8888086733222119,0.18291362812000866,-0.04420248084037336,0.5627098232507706,0.36927661299705505,0.6562469637792117,nan,nan,nan,14.001713752746582,164.15680142320994,1.11761016629228,3.510870649950908,10.82334280014038,8.483686726865455,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,11,0.7333333333333333,0.8870204413256383,0.18532629160373104,-0.044957719303180634,0.5558705627918243,0.364287868142128,0.6553465726130837,nan,nan,nan,18.416717529296875,nan,nan,nan,16.04797077178955,8.34117045553665,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,12,0.8,0.8778578168096624,0.20455877689450364,-0.04885148936738056,0.5646068006753922,0.360378235578537,0.6382817832648251,nan,nan,nan,24.403553009033203,nan,nan,nan,25.316290855407715,7.676326860371984,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,13,0.8666666666666667,0.8996205330482945,0.16103556527074547,-0.039668337943149064,0.6146965175867081,0.41984446346759796,0.6830109679422015,nan,nan,nan,34.168975830078125,nan,nan,nan,41.54749298095703,9.453383213015732,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,14,0.9333333333333333,0.8897709419500792,0.13331651153144697,-0.0437967067411308,0.5795585662126541,0.37016528844833374,0.6387021261152598,nan,nan,nan,47.58698272705078,nan,nan,nan,67.78435516357422,8.562287621681524,nan
llasa1b,ct_no_t2_k03,control_word,t2,3,968,3,attention,wr_no_t2_k03,2.481544017791748,0.001081705093383789,0.3333333432674408,0.45358848571777344,1.0502337217330933,0.1341840624809265,5.1975250244140625e-05,3,15,1.0,0.8758909963130048,0.13167182186540982,-0.04969261095782639,0.6045248508453369,0.36564819514751434,0.6048522151508088,nan,nan,nan,113.9984130859375,115.2190122649614,1.3575361916920392,2.148476982806228,158.72069549560547,7.546393573850622,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,0,0.0,0.9133350406985566,0.6514960794044018,-0.04532624944594821,0.4600759297609329,0.35357795655727386,0.7685208759801929,nan,nan,nan,1.4410786628723145,94.7347186961012,1.5137832687748762,6.344280142770611,2.381383180618286,11.031135514449586,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,1,0.06666666666666667,0.8980596568621497,0.7289916756343386,-0.05375938992758324,0.5357052087783813,0.39083801209926605,0.7295766509168923,nan,nan,nan,2.0678822994232178,nan,nan,nan,3.211490035057068,9.300700783128809,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,2,0.13333333333333333,0.8535391160599222,0.7557826623300337,-0.0791819538081492,0.5628147721290588,0.35101599991321564,0.6236794364607123,nan,nan,nan,2.6488704681396484,nan,nan,nan,3.6337610483169556,6.314570125554813,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,3,0.2,0.8378702274841142,0.7620218483919192,-0.08844602514811557,0.6217943429946899,0.3671526163816452,0.5904727511887008,nan,nan,nan,3.438638925552368,nan,nan,nan,4.295841217041016,5.653165296718288,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,4,0.26666666666666666,0.8433000779502724,0.7529229605462457,-0.08521620998336943,0.6761301159858704,0.40775834023952484,0.6030767312368114,nan,nan,nan,4.235689640045166,nan,nan,nan,4.936619520187378,5.867428275648243,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,5,0.3333333333333333,0.8116383841470153,0.748334259516428,-0.10435018886703391,0.6657638251781464,0.35691043734550476,0.5360916647130864,nan,nan,nan,5.173689365386963,158.2522123644895,1.2082147014599502,4.4442413706547095,5.507828712463379,4.791558169934075,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,6,0.4,0.8027487631815828,0.7826678711670203,-0.10985674337023692,0.6925018727779388,0.36015327274799347,0.5200755216780216,nan,nan,nan,5.782904148101807,nan,nan,nan,5.787367105484009,4.551381960367334,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,7,0.4666666666666667,0.7943026726541939,0.7965485203470846,-0.11514534527841357,0.63011834025383,0.31800124049186707,0.5046690759132116,nan,nan,nan,6.573911666870117,nan,nan,nan,6.4140400886535645,4.342337927695072,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,8,0.5333333333333333,0.8208400264096759,0.747721865103216,-0.09871352031780546,0.6182880699634552,0.3456312119960785,0.5590132315127923,nan,nan,nan,7.215450286865234,nan,nan,nan,7.3730387687683105,5.065162283649331,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,9,0.6,0.8370696898850737,0.7120774404491022,-0.0889239752236354,0.6129846572875977,0.3631652742624283,0.5924541013300434,nan,nan,nan,9.44117259979248,nan,nan,nan,8.817434310913086,5.622780568935957,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,10,0.6666666666666666,0.8559991370970879,0.6844076249631986,-0.07774295545252638,0.5841526985168457,0.3684379607439041,0.6307220041598064,nan,nan,nan,10.74197006225586,150.81311581853748,1.1967231923264985,3.874294792679038,10.82334280014038,6.431450889532032,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,11,0.7333333333333333,0.8760986851453922,0.6028209015198186,-0.06613827005760003,0.5690957456827164,0.38223545253276825,0.6716540326166365,nan,nan,nan,13.617295265197754,nan,nan,nan,16.04797077178955,7.559919537728281,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,12,0.8,0.8841868404875478,0.5839242334305998,-0.06154344032993232,0.5756541788578033,0.39709603786468506,0.6898169985538743,nan,nan,nan,17.61481475830078,nan,nan,nan,25.316290855407715,8.124342697117951,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,13,0.8666666666666667,0.8994257789885902,0.5378471538088607,-0.05299937131367391,0.6277748048305511,0.45791199803352356,0.729420796295135,nan,nan,nan,24.98966407775879,nan,nan,nan,41.54749298095703,9.434074171196803,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,14,0.9333333333333333,0.8865957532583651,0.5617003348216664,-0.06018307330051733,0.5943655669689178,0.41087841987609863,0.6912890697411235,nan,nan,nan,37.574886322021484,nan,nan,nan,67.78435516357422,8.30798383298418,nan
llasa1b,ct_no_t2_k04,control_word,t2,4,876,4,attention,wr_no_t2_k04,2.52993106842041,0.0009197890758514404,0.25,0.33794069290161133,1.3353815078735352,0.11200695484876633,4.4286251068115234e-05,4,15,1.0,0.9136306714652568,0.48493109410902246,-0.0451644342748631,0.6220147013664246,0.46781229972839355,0.7520920304628115,nan,nan,nan,91.47224426269531,118.61564996357066,1.3539223325762435,2.3723142712768364,158.72069549560547,11.070657875555007,nan
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,0,0.0,0.9607142215470723,0.4185971280427381,-0.0300587177689232,0.4205242693424225,0.35042911767959595,0.8333148482192598,0.9468178911357428,0.13671102095632304,1.427252234300137,1.2126201391220093,90.08593930146284,1.5261018622064697,6.346678768168465,2.381383180618286,24.951164110380123,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,1,0.06666666666666667,0.9514733392373318,0.5678305907788936,-0.03730770926815072,0.48750659823417664,0.388453871011734,0.7968176685582785,0.9575293511652813,0.07768518541173952,1.993344634179186,1.700242042541504,nan,nan,nan,3.211490035057068,20.10308364443777,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,2,0.13333333333333333,0.9253827242967186,0.6366109384698655,-0.058160903285000995,0.5085146725177765,0.3542669117450714,0.6966699898569536,0.9612328702578594,0.05327202129117048,2.635469950337219,2.381340503692627,nan,nan,nan,3.6337610483169556,12.895260521055496,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,3,0.2,0.9197576793285335,0.6258252646005638,-0.06273377675027088,0.5528369098901749,0.3737945258617401,0.6761388741862354,0.9416268206978132,0.08563680257162531,3.7089495710939624,3.1388814449310303,nan,nan,nan,4.295841217041016,11.95528212792897,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,4,0.26666666666666666,0.9252690493856865,0.6225387635849569,-0.058253039671320374,0.6029696762561798,0.4201076775789261,0.696731020019716,0.9329590476849047,0.1270439936612482,4.451218068814567,3.7067198753356934,nan,nan,nan,4.936619520187378,12.874864629068368,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,5,0.3333333333333333,0.9009666029431005,0.670740936961385,-0.07821531653745817,0.6024231761693954,0.3697867840528488,0.6138322672181995,0.9517682583940225,0.05352860844010732,5.123710103440284,4.987781524658203,159.9318934374505,1.1727159841434809,4.282080871258345,5.507828712463379,9.588914719034822,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,6,0.4,0.8949185370474743,0.7194360352910603,-0.08326693868140994,0.6285633146762848,0.3756312280893326,0.5976028497348524,0.9415088059273012,0.07382248979728057,5.946583401277309,5.628705978393555,nan,nan,nan,5.787367105484009,9.00717634005493,0.24444917732174995
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,7,0.4666666666666667,0.8883594823687527,0.709257151791785,-0.08878409656586128,0.5733556598424911,0.33136677742004395,0.5779428034443317,0.9365282147735678,0.07448885700243346,6.641081118831684,6.617774963378906,nan,nan,nan,6.4140400886535645,8.447458824381222,0.2938483854382265
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,8,0.5333333333333333,0.905977625261507,0.6367560335820242,-0.07405550206759903,0.56595778465271,0.35855521261692047,0.6335370275663609,0.9309456559169713,0.08113957157477525,7.415909177887552,7.6569929122924805,nan,nan,nan,7.3730387687683105,10.127539197768025,0.05871586896978369
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,9,0.6,0.9158870464765351,0.5929461194063073,-0.06589667521376986,0.5697967857122421,0.37935516238212585,0.6657727314272832,0.9506194207847881,0.04148542924114362,8.479996165393578,8.62826919555664,nan,nan,nan,8.817434310913086,11.381454338431906,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,10,0.6666666666666666,0.9247369186361343,0.5464638649217046,-0.05868449565586239,0.5465449690818787,0.37984952330589294,0.6950014084732836,0.9442012545615448,0.04844309400023583,10.140749543733108,10.050019264221191,153.59862607621545,1.169226941139568,3.720042592095171,10.82334280014038,12.780206962979634,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,11,0.7333333333333333,0.9395499775298607,0.42147251468792934,-0.0467656992471213,0.5318176299333572,0.3952879458665848,0.743277250729952,0.9459847371421441,0.05129380646633064,13.124442293022428,13.033045768737793,nan,nan,nan,16.04797077178955,16.03739518651949,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,12,0.8,0.9429364630561767,0.3944688558842533,-0.04406728205822094,0.5381684303283691,0.40640491247177124,0.7551630485344505,0.9412406426547354,0.05859703866857491,17.725103742377325,18.464141845703125,nan,nan,nan,25.316290855407715,17.019429494406133,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,13,0.8666666666666667,0.9485111929295219,0.3536994182721247,-0.03964626675974463,0.5873645693063736,0.4580369144678116,0.7798170649086194,0.9295746366158322,0.08718845030464428,25.384480741404182,25.74210548400879,nan,nan,nan,41.54749298095703,18.91729187378423,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,14,0.9333333333333333,0.9335793971724915,0.417081535654239,-0.05154694980461574,0.5512800216674805,0.39483897387981415,0.7162221708770212,0.8988185965480824,0.14919987308887173,36.41505265853336,33.503780364990234,nan,nan,nan,67.78435516357422,14.549842480356451,0.0
llasa1b,ct_no_t2_k06,control_word,t2,6,873,6,attention,wr_no_t2_k06,2.642022132873535,0.0010640621185302734,0.1666666716337204,0.2525697648525238,1.731309413909912,0.098414346575737,4.629294198821299e-05,6,15,1.0,0.9476365203442653,0.332296903336462,-0.040338200706535925,0.569731667637825,0.4369881749153137,0.767006995990092,0.8604923300853027,0.38046113806177184,93.028957440939,70.75967407226562,121.4937468055411,1.3342563537688872,2.278075489206472,158.72069549560547,18.59279756814934,0.0
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,0.125,0.19045385718345642,2.023859977722168,0.07186553627252579,4.984438419342041e-05,8,0,0.0,0.8467009316357903,0.9713510852315372,-0.16640773802059775,0.836310863494873,0.30131906270980835,0.3602955262958336,0.9523077368716146,0.4271330888740069,2.5424206921830845,2.090823173522949,143.5636263116925,1.3820283060490706,5.814041631294622,2.381383180618286,6.009335935305012,0.39322190894838266
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,0.125,0.19045385718345642,2.023859977722168,0.07186553627252579,4.984438419342041e-05,8,1,0.06666666666666667,0.818413680067465,0.988365185256257,-0.2003873488594676,0.8794645667076111,0.2595999017357826,0.29517948938821753,0.9560386270747335,0.42499237711146676,3.5259573518664715,2.9320898056030273,nan,nan,nan,3.211490035057068,4.990334997152459,0.4661819934590966
llasa1b,ct_no_t2_k08,control_word,t2,8,2048,8,attention,wr_no_t2_k08,2.812671184539795,0.0011696815490722656,0.125,0.19045385718345642,2.023859977722168,0.07186553627252579,4.984438419342041e-05,8,2,0.13333333333333333,0.8235040136424343,0.9735076403828852,-0.19418685549358192,0.8263757824897766,0.24740371853113174,0.29938403783534456,0.9460394003398722,0.4166159270505735,4.278862434451166,3.243770122528076,nan,nan,nan,3.6337610483169556,5.149679145162587,0.8415552852373279
