dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
InTheWild,RawBMamba,deterministic_crop,clipping_fraction,1,11816,0.012386353408166385,0.17819821777862868,11816,0.01424389667703897,0.12244966717584925,negated_raw_is_spoof,screen,0.19083538222667487,0.13556206975645912
InTheWild,RawBMamba,deterministic_crop,frame_rms_cv,1,11816,-0.06831180050553262,1.0577036581159642e-13,11816,-0.050014822227928024,5.7436471946872417e-08,negated_raw_is_spoof,screen,1.5434893773158044e-13,8.558161673680324e-08
InTheWild,RawBMamba,deterministic_crop,frame_rms_range_db,1,11816,0.048037234755870836,1.7492917803569786e-07,11816,-0.06245644953847271,1.2109722597404285e-11,negated_raw_is_spoof,screen,2.3072111411185272e-07,2.0523918248311927e-11
InTheWild,RawBMamba,deterministic_crop,spectral_centroid_hz,1,11816,0.17205998595893363,3.42686226565518e-79,11816,0.1433628076719021,4.850742383864347e-55,negated_raw_is_spoof,screen,9.418615306831415e-79,2.0631005582005325e-54
InTheWild,RawBMamba,deterministic_crop,spectral_centroid_std_hz,1,11816,0.278555986202512,1.6478098653145022e-209,11816,0.18325243849501982,2.4501358234100333e-89,negated_raw_is_spoof,screen,9.384137538062249e-209,1.789664427534285e-88
InTheWild,RawBMamba,deterministic_crop,spectral_bandwidth_hz,1,11816,0.147810356924961,1.0591282146286702e-58,11816,0.15900660278315012,1.9081649250295686e-67,negated_raw_is_spoof,screen,2.4332791802750987e-58,1.0176879600157699e-66
InTheWild,RawBMamba,deterministic_crop,spectral_rolloff85_hz,1,11816,0.16877921615891756,3.145336549765915e-76,11816,0.14556843991180882,1.0409792431973741e-56,negated_raw_is_spoof,screen,8.505698838803602e-76,4.679184290492545e-56
InTheWild,RawBMamba,deterministic_crop,spectral_flatness,1,11816,0.3405880771001936,0.0,11816,0.1366676116274066,3.8824114917154494e-50,negated_raw_is_spoof,screen,0.0,1.521271441651768e-49
InTheWild,RawBMamba,deterministic_crop,spectral_slope_db_per_khz,1,11816,0.33435750307229534,1.617917645012134e-306,11816,0.17485119014152212,2.2153030981822083e-81,negated_raw_is_spoof,screen,1.4212296175792863e-305,1.4666834305206344e-80
InTheWild,RawBMamba,deterministic_crop,low_high_energy_ratio_db,1,11816,-0.2388490724856888,6.231538677303e-153,11816,-0.1786501466888357,6.262586975517203e-85,negated_raw_is_spoof,screen,2.938662449928152e-152,4.3610968368368505e-84
